# m/z   	intensity 
2093.245664  	352.000000
2093.599211  	346.000000
2093.952788  	339.000000
2094.306395  	335.000000
2094.660031  	340.000000
2095.013697  	360.000000
2095.367393  	354.000000
2095.721118  	348.000000
2096.074874  	349.000000
2096.428659  	349.000000
2096.782473  	339.000000
2097.136318  	342.000000
2097.490192  	337.000000
2097.844096  	342.000000
2098.198030  	351.000000
2098.551994  	372.000000
2098.905987  	386.000000
2099.260010  	394.000000
2099.614063  	405.000000
2099.968146  	430.000000
2100.322258  	450.000000
2100.676400  	459.000000
2101.030572  	480.000000
2101.384774  	482.000000
2101.739005  	465.000000
2102.093266  	487.000000
2102.447557  	498.000000
2102.801878  	498.000000
2103.156228  	490.000000
2103.510608  	470.000000
2103.865018  	437.000000
2104.219458  	426.000000
2104.573927  	417.000000
2104.928427  	397.000000
2105.282956  	398.000000
2105.637514  	375.000000
2105.992103  	367.000000
2106.346721  	379.000000
2106.701369  	373.000000
2107.056046  	360.000000
2107.410754  	338.000000
2107.765491  	339.000000
2108.120258  	358.000000
2108.475055  	359.000000
2108.829881  	363.000000
2109.184737  	355.000000
2109.539623  	357.000000
2109.894539  	350.000000
2110.249485  	344.000000
2110.604460  	315.000000
2110.959465  	330.000000
2111.314499  	348.000000
2111.669564  	353.000000
2112.024658  	339.000000
2112.379782  	327.000000
2112.734936  	319.000000
2113.090119  	329.000000
2113.445333  	334.000000
2113.800576  	339.000000
2114.155848  	331.000000
2114.511151  	329.000000
2114.866483  	315.000000
2115.221845  	322.000000
2115.577237  	343.000000
2115.932658  	345.000000
2116.288110  	365.000000
2116.643591  	381.000000
2116.999102  	397.000000
2117.354642  	393.000000
2117.710212  	400.000000
2118.065812  	406.000000
2118.421442  	414.000000
2118.777102  	408.000000
2119.132791  	406.000000
2119.488510  	400.000000
2119.844259  	378.000000
2120.200037  	367.000000
2120.555846  	357.000000
2120.911684  	354.000000
2121.267552  	360.000000
2121.623449  	344.000000
2121.979377  	325.000000
2122.335334  	326.000000
2122.691320  	353.000000
2123.047337  	367.000000
2123.403383  	371.000000
2123.759459  	352.000000
2124.115565  	353.000000
2124.471701  	332.000000
2124.827866  	324.000000
2125.184061  	319.000000
2125.540286  	324.000000
2125.896541  	334.000000
2126.252825  	345.000000
2126.609139  	343.000000
2126.965483  	349.000000
2127.321857  	351.000000
2127.678260  	345.000000
2128.034693  	314.000000
2128.391156  	303.000000
2128.747648  	313.000000
2129.104171  	338.000000
2129.460723  	322.000000
2129.817305  	316.000000
2130.173916  	321.000000
2130.530558  	351.000000
2130.887229  	357.000000
2131.243930  	370.000000
2131.600660  	373.000000
2131.957421  	363.000000
2132.314211  	363.000000
2132.671031  	365.000000
2133.027880  	368.000000
2133.384760  	377.000000
2133.741669  	363.000000
