# m/z   	intensity 
1999.686087  	814.000000
2000.031713  	814.000000
2000.377370  	816.000000
2000.723056  	830.000000
2001.068772  	820.000000
2001.414517  	812.000000
2001.760293  	810.000000
2002.106098  	807.000000
2002.451933  	811.000000
2002.797798  	814.000000
2003.143693  	817.000000
2003.489618  	821.000000
2003.835573  	813.000000
2004.181557  	807.000000
2004.527571  	805.000000
2004.873615  	795.000000
2005.219689  	802.000000
2005.565793  	801.000000
2005.911927  	800.000000
2006.258090  	802.000000
2006.604283  	809.000000
2006.950506  	814.000000
2007.296759  	811.000000
2007.643042  	808.000000
2007.989355  	799.000000
2008.335697  	811.000000
2008.682069  	818.000000
2009.028471  	812.000000
2009.374903  	828.000000
2009.721365  	830.000000
2010.067857  	833.000000
2010.414378  	827.000000
2010.760929  	830.000000
2011.107511  	829.000000
2011.454121  	827.000000
2011.800762  	838.000000
2012.147433  	831.000000
2012.494133  	826.000000
2012.840864  	834.000000
2013.187624  	830.000000
2013.534414  	833.000000
2013.881233  	827.000000
2014.228083  	819.000000
2014.574963  	825.000000
2014.921872  	819.000000
2015.268811  	829.000000
2015.615780  	826.000000
2015.962779  	815.000000
2016.309807  	810.000000
2016.656866  	812.000000
2017.003954  	810.000000
2017.351072  	807.000000
2017.698220  	808.000000
2018.045398  	813.000000
2018.392606  	806.000000
2018.739843  	811.000000
2019.087111  	812.000000
2019.434408  	822.000000
2019.781735  	816.000000
2020.129092  	809.000000
2020.476478  	811.000000
2020.823895  	815.000000
2021.171341  	816.000000
2021.518817  	818.000000
2021.866323  	810.000000
2022.213859  	818.000000
2022.561425  	810.000000
2022.909020  	805.000000
2023.256646  	800.000000
2023.604301  	802.000000
2023.951986  	801.000000
2024.299701  	801.000000
2024.647445  	800.000000
2024.995220  	817.000000
2025.343024  	833.000000
2025.690858  	839.000000
2026.038722  	843.000000
2026.386616  	838.000000
2026.734540  	851.000000
2027.082494  	848.000000
2027.430477  	846.000000
2027.778490  	838.000000
2028.126533  	831.000000
2028.474606  	825.000000
2028.822709  	831.000000
2029.170841  	834.000000
2029.519004  	822.000000
2029.867196  	828.000000
2030.215418  	826.000000
2030.563670  	823.000000
2030.911951  	826.000000
2031.260263  	818.000000
2031.608604  	817.000000
2031.956976  	813.000000
2032.305377  	816.000000
2032.653808  	825.000000
2033.002268  	830.000000
2033.350759  	835.000000
2033.699279  	832.000000
2034.047829  	826.000000
2034.396410  	823.000000
2034.745019  	816.000000
2035.093659  	817.000000
2035.442329  	819.000000
2035.791028  	811.000000
2036.139757  	812.000000
2036.488516  	827.000000
2036.837305  	827.000000
2037.186124  	830.000000
2037.534973  	831.000000
2037.883851  	824.000000
2038.232759  	830.000000
2038.581697  	833.000000
2038.930665  	843.000000
2039.279663  	847.000000
2039.628691  	844.000000
2039.977748  	837.000000
2040.326835  	849.000000
2040.675952  	849.000000
2041.025099  	847.000000
2041.374276  	841.000000
2041.723483  	831.000000
2042.072719  	835.000000
2042.421985  	832.000000
2042.771282  	824.000000
2043.120607  	821.000000
2043.469963  	830.000000
2043.819349  	831.000000
2044.168764  	821.000000
2044.518210  	816.000000
2044.867685  	810.000000
2045.217190  	811.000000
2045.566724  	813.000000
2045.916289  	816.000000
2046.265883  	820.000000
2046.615508  	811.000000
2046.965162  	811.000000
2047.314846  	809.000000
2047.664560  	820.000000
2048.014303  	812.000000
2048.364077  	811.000000
2048.713880  	814.000000
2049.063713  	812.000000
2049.413576  	806.000000
2049.763469  	809.000000
2050.113391  	817.000000
2050.463344  	806.000000
2050.813326  	810.000000
2051.163338  	798.000000
2051.513380  	794.000000
2051.863452  	796.000000
2052.213554  	803.000000
2052.563685  	807.000000
2052.913846  	810.000000
2053.264038  	807.000000
2053.614259  	802.000000
2053.964509  	800.000000
2054.314790  	815.000000
2054.665101  	822.000000
2055.015441  	833.000000
2055.365811  	833.000000
2055.716211  	839.000000
2056.066641  	837.000000
2056.417100  	839.000000
2056.767590  	837.000000
2057.118109  	838.000000
2057.468658  	844.000000
2057.819237  	851.000000
2058.169846  	848.000000
2058.520485  	857.000000
2058.871153  	860.000000
2059.221852  	868.000000
2059.572580  	875.000000
2059.923338  	875.000000
