# m/z   	intensity 
2031.260263  	837.000000
2031.608604  	843.000000
2031.956976  	858.000000
2032.305377  	861.000000
2032.653808  	861.000000
2033.002268  	867.000000
2033.350759  	884.000000
2033.699279  	901.000000
2034.047829  	925.000000
2034.396410  	971.000000
2034.745019  	1025.000000
2035.093659  	1087.000000
2035.442329  	1157.000000
2035.791028  	1234.000000
2036.139757  	1298.000000
2036.488516  	1368.000000
2036.837305  	1424.000000
2037.186124  	1480.000000
2037.534973  	1504.000000
2037.883851  	1495.000000
2038.232759  	1459.000000
2038.581697  	1399.000000
2038.930665  	1330.000000
2039.279663  	1258.000000
2039.628691  	1186.000000
2039.977748  	1117.000000
2040.326835  	1075.000000
2040.675952  	1020.000000
2041.025099  	974.000000
2041.374276  	936.000000
2041.723483  	915.000000
2042.072719  	894.000000
2042.421985  	888.000000
2042.771282  	873.000000
2043.120607  	867.000000
2043.469963  	859.000000
2043.819349  	848.000000
2044.168764  	844.000000
2044.518210  	862.000000
2044.867685  	864.000000
2045.217190  	858.000000
2045.566724  	857.000000
2045.916289  	852.000000
2046.265883  	852.000000
2046.615508  	847.000000
2046.965162  	859.000000
2047.314846  	854.000000
2047.664560  	867.000000
2048.014303  	866.000000
2048.364077  	872.000000
2048.713880  	889.000000
2049.063713  	901.000000
2049.413576  	903.000000
2049.763469  	924.000000
2050.113391  	938.000000
2050.463344  	947.000000
2050.813326  	953.000000
2051.163338  	956.000000
2051.513380  	962.000000
2051.863452  	963.000000
2052.213554  	971.000000
2052.563685  	973.000000
2052.913846  	964.000000
2053.264038  	963.000000
2053.614259  	946.000000
2053.964509  	943.000000
2054.314790  	935.000000
2054.665101  	927.000000
2055.015441  	921.000000
2055.365811  	927.000000
2055.716211  	919.000000
2056.066641  	916.000000
2056.417100  	922.000000
2056.767590  	934.000000
2057.118109  	947.000000
2057.468658  	972.000000
2057.819237  	1003.000000
2058.169846  	1059.000000
2058.520485  	1102.000000
2058.871153  	1153.000000
2059.221852  	1209.000000
2059.572580  	1251.000000
2059.923338  	1279.000000
2060.274126  	1289.000000
2060.624943  	1285.000000
2060.975791  	1274.000000
2061.326668  	1257.000000
2061.677575  	1221.000000
2062.028512  	1173.000000
2062.379479  	1121.000000
2062.730476  	1087.000000
2063.081502  	1056.000000
2063.432559  	1026.000000
2063.783645  	997.000000
2064.134761  	969.000000
2064.485907  	948.000000
2064.837082  	934.000000
2065.188288  	937.000000
2065.539523  	936.000000
2065.890788  	950.000000
2066.242083  	967.000000
2066.593408  	977.000000
2066.944763  	983.000000
2067.296147  	1004.000000
2067.647562  	1022.000000
2067.999006  	1048.000000
2068.350480  	1063.000000
2068.701984  	1078.000000
2069.053517  	1077.000000
2069.405081  	1069.000000
2069.756674  	1065.000000
2070.108297  	1056.000000
2070.459950  	1047.000000
2070.811633  	1029.000000
2071.163346  	1015.000000
2071.515088  	991.000000
2071.866861  	975.000000
2072.218663  	966.000000
2072.570495  	963.000000
2072.922357  	974.000000
2073.274248  	991.000000
2073.626170  	1026.000000
2073.978121  	1070.000000
2074.330103  	1134.000000
2074.682114  	1178.000000
2075.034154  	1239.000000
2075.386225  	1314.000000
2075.738326  	1372.000000
2076.090456  	1408.000000
2076.442616  	1417.000000
2076.794806  	1401.000000
2077.147026  	1358.000000
2077.499276  	1319.000000
2077.851555  	1279.000000
2078.203865  	1230.000000
2078.556204  	1176.000000
2078.908573  	1128.000000
2079.260972  	1096.000000
2079.613400  	1064.000000
2079.965859  	1034.000000
2080.318347  	998.000000
2080.670865  	991.000000
2081.023414  	979.000000
2081.375991  	984.000000
2081.728599  	977.000000
2082.081237  	984.000000
2082.433904  	986.000000
2082.786601  	997.000000
2083.139328  	1000.000000
2083.492085  	1004.000000
2083.844872  	1003.000000
2084.197688  	997.000000
2084.550535  	994.000000
2084.903411  	981.000000
2085.256317  	968.000000
2085.609253  	954.000000
2085.962219  	937.000000
2086.315214  	918.000000
2086.668239  	916.000000
2087.021295  	903.000000
2087.374380  	908.000000
2087.727495  	901.000000
2088.080639  	903.000000
2088.433814  	915.000000
2088.787018  	906.000000
2089.140252  	914.000000
2089.493516  	919.000000
2089.846810  	924.000000
2090.200134  	941.000000
2090.553488  	959.000000
2090.906871  	976.000000
2091.260284  	990.000000
2091.613727  	1006.000000
2091.967200  	1028.000000
2092.320703  	1056.000000
2092.674235  	1068.000000
2093.027798  	1061.000000
2093.381390  	1064.000000
2093.735012  	1057.000000
2094.088664  	1048.000000
2094.442346  	1046.000000
2094.796057  	1033.000000
2095.149798  	1023.000000
2095.503570  	1014.000000
2095.857371  	984.000000
2096.211202  	965.000000
2096.565062  	946.000000
2096.918953  	938.000000
2097.272873  	937.000000
2097.626823  	925.000000
2097.980803  	927.000000
2098.334813  	908.000000
2098.688853  	913.000000
2099.042923  	902.000000
2099.397022  	900.000000
2099.751151  	889.000000
2100.105310  	881.000000
2100.459499  	890.000000
2100.813718  	893.000000
2101.167966  	882.000000
2101.522245  	879.000000
2101.876553  	880.000000
2102.230891  	881.000000
2102.585259  	890.000000
2102.939657  	896.000000
2103.294084  	882.000000
2103.648542  	887.000000
2104.003029  	887.000000
2104.357546  	891.000000
2104.712093  	905.000000
2105.066669  	909.000000
2105.421276  	921.000000
2105.775912  	935.000000
2106.130579  	944.000000
2106.485275  	975.000000
2106.840000  	1020.000000
2107.194756  	1071.000000
2107.549542  	1112.000000
2107.904357  	1151.000000
2108.259202  	1178.000000
2108.614077  	1202.000000
2108.968982  	1220.000000
2109.323917  	1225.000000
2109.678881  	1220.000000
2110.033876  	1204.000000
2110.388900  	1187.000000
2110.743954  	1159.000000
2111.099038  	1133.000000
2111.454152  	1105.000000
2111.809295  	1072.000000
2112.164469  	1038.000000
2112.519672  	1007.000000
2112.874905  	966.000000
2113.230168  	934.000000
2113.585460  	920.000000
2113.940783  	902.000000
2114.296135  	889.000000
2114.651518  	885.000000
2115.006930  	871.000000
2115.362372  	860.000000
2115.717843  	849.000000
2116.073345  	852.000000
2116.428876  	840.000000
2116.784437  	842.000000
2117.140028  	839.000000
2117.495649  	847.000000
2117.851300  	854.000000
2118.206981  	852.000000
2118.562691  	849.000000
2118.918431  	852.000000
2119.274201  	853.000000
2119.630001  	841.000000
2119.985831  	837.000000
2120.341690  	834.000000
2120.697580  	835.000000
2121.053499  	834.000000
2121.409448  	833.000000
2121.765427  	839.000000
2122.121435  	848.000000
2122.477474  	855.000000
2122.833542  	882.000000
2123.189640  	914.000000
2123.545769  	938.000000
2123.901926  	964.000000
2124.258114  	990.000000
2124.614332  	1020.000000
2124.970579  	1031.000000
2125.326856  	1047.000000
2125.683163  	1044.000000
2126.039500  	1054.000000
2126.395867  	1049.000000
2126.752263  	1031.000000
2127.108690  	1007.000000
2127.465146  	971.000000
2127.821632  	949.000000
2128.178148  	926.000000
2128.534693  	912.000000
2128.891269  	898.000000
2129.247874  	880.000000
2129.604509  	869.000000
2129.961175  	866.000000
2130.317869  	862.000000
2130.674594  	871.000000
2131.031349  	884.000000
2131.388133  	872.000000
2131.744947  	864.000000
2132.101791  	859.000000
2132.458665  	848.000000
2132.815569  	837.000000
2133.172502  	841.000000
2133.529466  	836.000000
2133.886459  	839.000000
2134.243482  	845.000000
2134.600535  	843.000000
2134.957617  	849.000000
2135.314730  	839.000000
2135.671872  	836.000000
2136.029044  	833.000000
2136.386246  	848.000000
2136.743478  	855.000000
2137.100740  	854.000000
2137.458031  	861.000000
2137.815353  	855.000000
2138.172704  	870.000000
2138.530085  	873.000000
2138.887496  	873.000000
2139.244936  	887.000000
2139.602407  	884.000000
2139.959907  	878.000000
2140.317437  	876.000000
2140.674997  	866.000000
2141.032587  	867.000000
2141.390207  	856.000000
2141.747856  	853.000000
2142.105536  	839.000000
2142.463245  	833.000000
2142.820984  	827.000000
2143.178753  	829.000000
2143.536551  	836.000000
2143.894380  	821.000000
2144.252238  	817.000000
2144.610126  	816.000000
2144.968044  	821.000000
2145.325992  	822.000000
2145.683970  	846.000000
2146.041977  	835.000000
2146.400015  	851.000000
2146.758082  	843.000000
2147.116179  	844.000000
2147.474306  	839.000000
2147.832462  	845.000000
2148.190649  	845.000000
2148.548865  	847.000000
2148.907111  	835.000000
2149.265387  	840.000000
2149.623693  	844.000000
2149.982029  	849.000000
2150.340394  	838.000000
2150.698789  	840.000000
2151.057214  	837.000000
2151.415669  	842.000000
2151.774154  	837.000000
2152.132669  	842.000000
2152.491213  	842.000000
2152.849788  	831.000000
2153.208392  	828.000000
2153.567026  	815.000000
2153.925690  	802.000000
2154.284383  	786.000000
2154.643107  	798.000000
2155.001860  	791.000000
2155.360643  	787.000000
2155.719456  	795.000000
2156.078299  	796.000000
2156.437171  	804.000000
2156.796074  	785.000000
2157.155006  	787.000000
2157.513968  	782.000000
2157.872960  	789.000000
2158.231982  	785.000000
2158.591034  	790.000000
2158.950115  	796.000000
2159.309226  	795.000000
2159.668367  	803.000000
2160.027538  	815.000000
2160.386739  	825.000000
2160.745970  	826.000000
2161.105230  	831.000000
2161.464520  	843.000000
2161.823841  	842.000000
2162.183190  	848.000000
2162.542570  	859.000000
2162.901980  	869.000000
2163.261419  	885.000000
2163.620889  	888.000000
2163.980388  	891.000000
2164.339917  	896.000000
2164.699475  	894.000000
2165.059064  	898.000000
2165.418682  	906.000000
2165.778331  	909.000000
2166.138009  	927.000000
2166.497717  	945.000000
2166.857454  	970.000000
2167.217222  	986.000000
2167.577019  	998.000000
2167.936847  	1017.000000
2168.296704  	1027.000000
2168.656591  	1049.000000
2169.016507  	1056.000000
2169.376454  	1072.000000
2169.736430  	1070.000000
2170.096436  	1046.000000
2170.456473  	1024.000000
2170.816538  	996.000000
2171.176634  	973.000000
2171.536760  	947.000000
2171.896915  	927.000000
2172.257100  	910.000000
2172.617315  	883.000000
2172.977560  	865.000000
2173.337835  	856.000000
2173.698140  	854.000000
2174.058474  	857.000000
2174.418838  	844.000000
2174.779232  	849.000000
2175.139656  	859.000000
2175.500110  	860.000000
2175.860593  	877.000000
2176.221107  	881.000000
2176.581650  	882.000000
2176.942223  	875.000000
2177.302826  	878.000000
2177.663459  	876.000000
2178.024121  	885.000000
2178.384813  	898.000000
2178.745536  	890.000000
2179.106288  	894.000000
2179.467070  	890.000000
2179.827881  	881.000000
2180.188723  	885.000000
2180.549594  	880.000000
2180.910495  	881.000000
2181.271426  	888.000000
2181.632387  	891.000000
2181.993378  	897.000000
2182.354398  	905.000000
2182.715449  	915.000000
2183.076529  	921.000000
2183.437639  	919.000000
2183.798779  	923.000000
2184.159948  	915.000000
2184.521148  	913.000000
2184.882377  	913.000000
2185.243636  	914.000000
2185.604925  	920.000000
2185.966244  	921.000000
2186.327593  	909.000000
2186.688971  	912.000000
2187.050380  	906.000000
2187.411818  	895.000000
2187.773286  	894.000000
2188.134784  	900.000000
2188.496311  	908.000000
2188.857869  	921.000000
2189.219456  	926.000000
2189.581073  	936.000000
2189.942720  	958.000000
2190.304397  	975.000000
2190.666104  	1004.000000
2191.027840  	1029.000000
2191.389606  	1052.000000
2191.751403  	1073.000000
2192.113229  	1088.000000
2192.475084  	1079.000000
2192.836970  	1060.000000
2193.198885  	1050.000000
2193.560831  	1028.000000
2193.922806  	1017.000000
2194.284811  	997.000000
2194.646846  	967.000000
2195.008910  	953.000000
2195.371005  	942.000000
2195.733129  	930.000000
2196.095283  	929.000000
2196.457467  	910.000000
2196.819681  	903.000000
2197.181924  	906.000000
2197.544198  	911.000000
2197.906501  	907.000000
2198.268834  	900.000000
2198.631197  	885.000000
2198.993590  	880.000000
2199.356012  	880.000000
2199.718465  	867.000000
2200.080947  	863.000000
2200.443459  	860.000000
2200.806001  	857.000000
2201.168573  	864.000000
2201.531174  	863.000000
2201.893806  	864.000000
2202.256467  	850.000000
2202.619158  	842.000000
2202.981879  	835.000000
2203.344630  	841.000000
2203.707410  	859.000000
2204.070221  	872.000000
2204.433061  	902.000000
2204.795931  	925.000000
2205.158831  	953.000000
2205.521760  	1001.000000
2205.884720  	1047.000000
2206.247709  	1107.000000
2206.610729  	1152.000000
2206.973778  	1220.000000
2207.336856  	1297.000000
2207.699965  	1366.000000
2208.063104  	1419.000000
2208.426272  	1459.000000
2208.789470  	1487.000000
2209.152698  	1504.000000
2209.515956  	1505.000000
2209.879244  	1480.000000
2210.242561  	1424.000000
2210.605909  	1364.000000
2210.969286  	1296.000000
2211.332693  	1232.000000
2211.696130  	1157.000000
2212.059596  	1084.000000
2212.423093  	1031.000000
2212.786619  	1001.000000
2213.150175  	975.000000
2213.513761  	940.000000
2213.877377  	918.000000
2214.241023  	899.000000
2214.604698  	895.000000
2214.968404  	893.000000
2215.332139  	876.000000
2215.695904  	875.000000
2216.059699  	872.000000
2216.423523  	875.000000
2216.787378  	882.000000
2217.151262  	869.000000
2217.515176  	868.000000
2217.879120  	858.000000
2218.243094  	860.000000
2218.607098  	855.000000
2218.971131  	852.000000
2219.335194  	856.000000
2219.699287  	850.000000
2220.063410  	865.000000
2220.427563  	865.000000
2220.791746  	866.000000
2221.155958  	881.000000
2221.520201  	912.000000
2221.884473  	935.000000
2222.248775  	974.000000
2222.613106  	1018.000000
2222.977468  	1049.000000
2223.341859  	1096.000000
2223.706281  	1151.000000
2224.070732  	1204.000000
2224.435213  	1254.000000
2224.799723  	1293.000000
2225.164264  	1319.000000
2225.528834  	1316.000000
2225.893435  	1300.000000
2226.258065  	1274.000000
2226.622725  	1235.000000
2226.987414  	1207.000000
2227.352134  	1166.000000
2227.716883  	1126.000000
2228.081662  	1080.000000
2228.446472  	1027.000000
2228.811310  	999.000000
2229.176179  	977.000000
2229.541078  	958.000000
2229.906006  	944.000000
2230.270964  	929.000000
2230.635952  	919.000000
2231.000970  	913.000000
2231.366018  	901.000000
2231.731095  	901.000000
2232.096203  	898.000000
2232.461340  	907.000000
2232.826507  	899.000000
2233.191704  	900.000000
2233.556931  	885.000000
2233.922187  	890.000000
2234.287473  	878.000000
2234.652790  	871.000000
2235.018136  	870.000000
2235.383511  	871.000000
2235.748917  	873.000000
2236.114353  	871.000000
2236.479818  	856.000000
2236.845313  	864.000000
2237.210838  	869.000000
2237.576393  	875.000000
2237.941977  	884.000000
2238.307592  	884.000000
2238.673236  	871.000000
2239.038910  	869.000000
2239.404614  	859.000000
2239.770348  	859.000000
2240.136112  	858.000000
2240.501905  	846.000000
2240.867729  	840.000000
2241.233582  	826.000000
2241.599465  	827.000000
2241.965377  	811.000000
2242.331320  	815.000000
2242.697292  	814.000000
2243.063295  	814.000000
2243.429327  	811.000000
2243.795389  	810.000000
2244.161480  	809.000000
2244.527602  	811.000000
2244.893753  	807.000000
2245.259935  	801.000000
2245.626146  	814.000000
2245.992387  	817.000000
2246.358657  	821.000000
2246.724958  	809.000000
2247.091288  	808.000000
2247.457649  	801.000000
2247.824039  	811.000000
2248.190459  	831.000000
2248.556908  	826.000000
2248.923388  	823.000000
2249.289897  	810.000000
2249.656436  	802.000000
2250.023006  	800.000000
2250.389604  	792.000000
2250.756233  	797.000000
2251.122892  	801.000000
2251.489580  	792.000000
2251.856298  	789.000000
2252.223046  	788.000000
2252.589824  	783.000000
2252.956632  	791.000000
2253.323469  	794.000000
2253.690337  	799.000000
2254.057234  	786.000000
2254.424161  	785.000000
2254.791118  	782.000000
2255.158104  	775.000000
2255.525121  	778.000000
2255.892167  	779.000000
2256.259243  	782.000000
2256.626349  	774.000000
2256.993485  	774.000000
2257.360651  	760.000000
2257.727846  	751.000000
2258.095071  	755.000000
2258.462327  	756.000000
2258.829612  	766.000000
2259.196926  	766.000000
2259.564271  	772.000000
2259.931645  	766.000000
2260.299050  	756.000000
2260.666484  	759.000000
2261.033948  	751.000000
2261.401441  	767.000000
2261.768965  	772.000000
2262.136519  	775.000000
2262.504102  	779.000000
2262.871715  	774.000000
2263.239358  	764.000000
2263.607031  	765.000000
2263.974733  	768.000000
2264.342466  	773.000000
2264.710228  	769.000000
2265.078020  	777.000000
2265.445842  	765.000000
2265.813693  	761.000000
2266.181575  	751.000000
2266.549486  	753.000000
2266.917428  	755.000000
2267.285399  	750.000000
2267.653400  	749.000000
2268.021430  	748.000000
2268.389491  	748.000000
2268.757581  	748.000000
2269.125701  	750.000000
2269.493851  	758.000000
2269.862031  	762.000000
2270.230241  	760.000000
2270.598480  	752.000000
2270.966750  	741.000000
2271.335049  	742.000000
2271.703378  	740.000000
2272.071737  	745.000000
2272.440125  	735.000000
2272.808544  	749.000000
2273.176992  	751.000000
2273.545470  	741.000000
2273.913978  	750.000000
2274.282516  	752.000000
2274.651084  	760.000000
2275.019681  	763.000000
2275.388309  	756.000000
2275.756966  	762.000000
2276.125653  	753.000000
2276.494369  	765.000000
2276.863116  	766.000000
2277.231892  	768.000000
2277.600699  	769.000000
2277.969535  	779.000000
2278.338401  	778.000000
2278.707297  	774.000000
2279.076222  	773.000000
2279.445178  	776.000000
2279.814163  	781.000000
2280.183178  	786.000000
2280.552223  	780.000000
2280.921298  	770.000000
2281.290402  	748.000000
2281.659537  	737.000000
2282.028701  	739.000000
2282.397895  	733.000000
2282.767119  	731.000000
2283.136372  	729.000000
2283.505656  	722.000000
2283.874969  	712.000000
2284.244313  	713.000000
2284.613686  	705.000000
2284.983088  	714.000000
2285.352521  	703.000000
2285.721984  	708.000000
2286.091476  	708.000000
2286.460998  	707.000000
2286.830550  	705.000000
2287.200132  	709.000000
2287.569744  	702.000000
2287.939385  	691.000000
2288.309056  	695.000000
2288.678758  	694.000000
2289.048489  	701.000000
2289.418249  	699.000000
2289.788040  	698.000000
2290.157861  	701.000000
2290.527711  	700.000000
2290.897591  	689.000000
2291.267501  	702.000000
2291.637441  	716.000000
2292.007410  	719.000000
2292.377410  	725.000000
2292.747439  	722.000000
2293.117498  	734.000000
2293.487587  	724.000000
2293.857706  	736.000000
2294.227854  	739.000000
2294.598033  	744.000000
2294.968241  	737.000000
2295.338479  	737.000000
2295.708747  	734.000000
2296.079045  	738.000000
2296.449372  	735.000000
2296.819730  	729.000000
2297.190117  	732.000000
2297.560534  	727.000000
2297.930981  	720.000000
2298.301458  	713.000000
2298.671964  	712.000000
2299.042501  	704.000000
2299.413067  	701.000000
2299.783663  	707.000000
2300.154289  	703.000000
2300.524944  	707.000000
2300.895630  	712.000000
2301.266345  	701.000000
2301.637090  	708.000000
2302.007865  	706.000000
2302.378670  	695.000000
2302.749505  	692.000000
2303.120369  	690.000000
2303.491264  	687.000000
2303.862188  	687.000000
2304.233142  	691.000000
2304.604126  	698.000000
2304.975139  	698.000000
2305.346183  	699.000000
2305.717256  	706.000000
2306.088359  	699.000000
2306.459492  	700.000000
2306.830655  	706.000000
2307.201847  	709.000000
2307.573070  	713.000000
2307.944322  	731.000000
2308.315604  	737.000000
2308.686916  	732.000000
2309.058258  	731.000000
2309.429629  	730.000000
2309.801031  	718.000000
2310.172462  	712.000000
2310.543923  	717.000000
2310.915414  	709.000000
2311.286935  	709.000000
2311.658485  	709.000000
2312.030066  	713.000000
2312.401676  	698.000000
2312.773316  	702.000000
2313.144986  	695.000000
2313.516686  	690.000000
2313.888415  	682.000000
2314.260174  	687.000000
2314.631964  	704.000000
2315.003783  	703.000000
2315.375631  	694.000000
2315.747510  	688.000000
2316.119419  	685.000000
2316.491357  	681.000000
2316.863325  	672.000000
2317.235323  	691.000000
2317.607351  	688.000000
2317.979408  	706.000000
2318.351496  	707.000000
2318.723613  	696.000000
2319.095760  	705.000000
2319.467937  	701.000000
2319.840144  	705.000000
2320.212381  	707.000000
2320.584647  	723.000000
2320.956943  	727.000000
2321.329270  	721.000000
2321.701625  	720.000000
2322.074011  	727.000000
2322.446427  	729.000000
2322.818872  	730.000000
2323.191347  	727.000000
2323.563852  	725.000000
2323.936387  	716.000000
2324.308952  	714.000000
2324.681547  	709.000000
2325.054171  	711.000000
2325.426825  	703.000000
2325.799509  	695.000000
2326.172223  	701.000000
2326.544967  	689.000000
2326.917740  	681.000000
2327.290544  	679.000000
2327.663377  	686.000000
2328.036240  	693.000000
2328.409133  	688.000000
2328.782055  	674.000000
2329.155008  	672.000000
2329.527990  	679.000000
2329.901002  	675.000000
2330.274044  	675.000000
2330.647116  	675.000000
2331.020218  	683.000000
2331.393349  	681.000000
2331.766511  	670.000000
2332.139702  	669.000000
2332.512923  	661.000000
2332.886173  	661.000000
2333.259454  	670.000000
2333.632764  	670.000000
2334.006105  	677.000000
2334.379475  	681.000000
2334.752875  	678.000000
2335.126304  	688.000000
2335.499764  	686.000000
2335.873253  	688.000000
2336.246773  	680.000000
2336.620322  	691.000000
2336.993901  	702.000000
2337.367509  	701.000000
2337.741148  	699.000000
2338.114816  	696.000000
2338.488514  	695.000000
2338.862242  	682.000000
2339.236000  	666.000000
2339.609788  	655.000000
2339.983605  	654.000000
2340.357453  	668.000000
2340.731330  	666.000000
2341.105237  	674.000000
2341.479174  	675.000000
2341.853140  	674.000000
2342.227137  	672.000000
2342.601163  	679.000000
2342.975219  	683.000000
2343.349305  	679.000000
2343.723421  	676.000000
2344.097567  	672.000000
2344.471742  	669.000000
2344.845947  	661.000000
2345.220183  	655.000000
2345.594447  	660.000000
2345.968742  	652.000000
2346.343067  	660.000000
2346.717421  	655.000000
2347.091805  	663.000000
2347.466220  	670.000000
2347.840663  	673.000000
2348.215137  	676.000000
2348.589641  	668.000000
2348.964174  	682.000000
2349.338737  	684.000000
2349.713330  	685.000000
2350.087953  	687.000000
2350.462606  	676.000000
2350.837288  	678.000000
2351.212001  	680.000000
2351.586743  	679.000000
2351.961515  	675.000000
2352.336317  	679.000000
2352.711148  	683.000000
2353.086010  	683.000000
2353.460901  	690.000000
2353.835822  	694.000000
2354.210773  	694.000000
2354.585754  	682.000000
2354.960765  	685.000000
2355.335805  	676.000000
2355.710876  	666.000000
2356.085976  	670.000000
2356.461106  	671.000000
2356.836265  	666.000000
2357.211455  	653.000000
2357.586674  	654.000000
2357.961924  	655.000000
2358.337203  	656.000000
2358.712512  	655.000000
2359.087850  	652.000000
2359.463219  	652.000000
2359.838617  	657.000000
2360.214046  	652.000000
2360.589504  	654.000000
2360.964991  	652.000000
2361.340509  	661.000000
2361.716057  	659.000000
2362.091634  	658.000000
2362.467241  	653.000000
2362.842878  	647.000000
2363.218545  	649.000000
2363.594242  	649.000000
2363.969968  	657.000000
2364.345725  	672.000000
2364.721511  	668.000000
2365.097327  	668.000000
2365.473173  	667.000000
2365.849048  	669.000000
2366.224954  	663.000000
2366.600889  	675.000000
2366.976854  	673.000000
2367.352849  	676.000000
2367.728874  	660.000000
2368.104928  	651.000000
2368.481013  	651.000000
2368.857127  	648.000000
2369.233271  	645.000000
2369.609445  	656.000000
2369.985649  	669.000000
2370.361882  	662.000000
2370.738146  	666.000000
2371.114439  	675.000000
2371.490762  	676.000000
2371.867115  	671.000000
2372.243497  	660.000000
2372.619910  	672.000000
2372.996352  	672.000000
2373.372825  	672.000000
2373.749327  	679.000000
2374.125858  	667.000000
2374.502420  	668.000000
2374.879012  	654.000000
2375.255633  	643.000000
2375.632284  	650.000000
2376.008965  	647.000000
2376.385676  	649.000000
2376.762416  	634.000000
2377.139187  	640.000000
2377.515987  	641.000000
2377.892817  	646.000000
2378.269677  	650.000000
2378.646567  	643.000000
2379.023487  	648.000000
2379.400436  	653.000000
2379.777415  	652.000000
2380.154424  	651.000000
2380.531463  	648.000000
2380.908532  	635.000000
2381.285630  	643.000000
2381.662759  	648.000000
2382.039917  	655.000000
2382.417105  	651.000000
2382.794323  	646.000000
2383.171571  	643.000000
2383.548848  	636.000000
2383.926156  	651.000000
2384.303493  	652.000000
2384.680860  	658.000000
2385.058257  	664.000000
2385.435683  	656.000000
2385.813140  	649.000000
2386.190626  	646.000000
2386.568142  	647.000000
2386.945688  	658.000000
2387.323264  	665.000000
2387.700869  	666.000000
2388.078505  	667.000000
2388.456170  	659.000000
2388.833865  	646.000000
2389.211590  	648.000000
2389.589345  	634.000000
2389.967130  	634.000000
2390.344944  	632.000000
2390.722788  	626.000000
2391.100662  	636.000000
2391.478566  	638.000000
2391.856500  	635.000000
2392.234463  	635.000000
2392.612457  	634.000000
2392.990480  	640.000000
2393.368533  	636.000000
2393.746616  	643.000000
2394.124729  	636.000000
2394.502871  	630.000000
2394.881043  	640.000000
2395.259246  	634.000000
2395.637478  	639.000000
2396.015739  	642.000000
2396.394031  	640.000000
2396.772352  	653.000000
2397.150704  	644.000000
2397.529085  	639.000000
2397.907496  	642.000000
2398.285937  	636.000000
2398.664407  	646.000000
2399.042908  	647.000000
2399.421438  	636.000000
2399.799998  	632.000000
2400.178588  	639.000000
2400.557208  	633.000000
2400.935857  	649.000000
2401.314537  	649.000000
2401.693246  	648.000000
2402.071985  	643.000000
2402.450754  	640.000000
2402.829552  	648.000000
2403.208381  	653.000000
2403.587239  	650.000000
2403.966127  	643.000000
2404.345045  	634.000000
2404.723993  	632.000000
2405.102971  	628.000000
2405.481978  	632.000000
2405.861016  	629.000000
2406.240083  	629.000000
2406.619180  	636.000000
2406.998307  	634.000000
2407.377463  	644.000000
2407.756650  	654.000000
2408.135866  	642.000000
2408.515112  	647.000000
2408.894388  	657.000000
2409.273694  	662.000000
2409.653029  	671.000000
2410.032395  	675.000000
2410.411790  	661.000000
2410.791215  	668.000000
2411.170670  	671.000000
2411.550155  	666.000000
2411.929669  	661.000000
2412.309213  	661.000000
2412.688788  	654.000000
2413.068392  	647.000000
2413.448025  	638.000000
2413.827689  	646.000000
2414.207383  	645.000000
2414.587106  	651.000000
2414.966859  	650.000000
2415.346642  	654.000000
2415.726455  	656.000000
2416.106297  	664.000000
2416.486170  	668.000000
2416.866072  	682.000000
