# m/z   	intensity 
2079.480539  	112.000000
2079.832925  	102.000000
2080.185342  	109.000000
2080.537788  	107.000000
2080.890263  	111.000000
2081.242769  	108.000000
2081.595304  	100.000000
2081.947870  	107.000000
2082.300464  	102.000000
2082.653089  	99.000000
2083.005743  	100.000000
2083.358428  	105.000000
2083.711142  	97.000000
2084.063885  	109.000000
2084.416659  	100.000000
2084.769462  	103.000000
2085.122295  	101.000000
2085.475157  	98.000000
2085.828050  	88.000000
2086.180972  	98.000000
2086.533924  	109.000000
2086.886906  	102.000000
2087.239917  	100.000000
2087.592958  	117.000000
2087.946029  	109.000000
2088.299130  	124.000000
2088.652260  	119.000000
2089.005421  	113.000000
2089.358611  	102.000000
2089.711830  	99.000000
2090.065080  	90.000000
2090.418359  	101.000000
2090.771668  	106.000000
2091.125007  	105.000000
2091.478375  	103.000000
2091.831774  	94.000000
2092.185202  	97.000000
2092.538659  	94.000000
2092.892147  	95.000000
2093.245664  	95.000000
2093.599211  	92.000000
2093.952788  	89.000000
2094.306395  	100.000000
2094.660031  	94.000000
2095.013697  	99.000000
2095.367393  	107.000000
2095.721118  	95.000000
2096.074874  	93.000000
2096.428659  	100.000000
2096.782473  	80.000000
2097.136318  	84.000000
2097.490192  	92.000000
2097.844096  	95.000000
2098.198030  	84.000000
2098.551994  	89.000000
2098.905987  	108.000000
2099.260010  	106.000000
2099.614063  	116.000000
2099.968146  	118.000000
2100.322258  	101.000000
2100.676400  	105.000000
2101.030572  	117.000000
2101.384774  	127.000000
2101.739005  	130.000000
2102.093266  	113.000000
2102.447557  	96.000000
2102.801878  	105.000000
2103.156228  	95.000000
2103.510608  	99.000000
2103.865018  	113.000000
2104.219458  	104.000000
2104.573927  	113.000000
2104.928427  	113.000000
2105.282956  	106.000000
2105.637514  	97.000000
2105.992103  	99.000000
2106.346721  	96.000000
2106.701369  	86.000000
2107.056046  	90.000000
2107.410754  	104.000000
2107.765491  	98.000000
2108.120258  	84.000000
2108.475055  	76.000000
2108.829881  	67.000000
2109.184737  	78.000000
2109.539623  	83.000000
2109.894539  	101.000000
2110.249485  	88.000000
2110.604460  	91.000000
2110.959465  	91.000000
2111.314499  	85.000000
2111.669564  	84.000000
2112.024658  	89.000000
2112.379782  	93.000000
2112.734936  	90.000000
2113.090119  	78.000000
2113.445333  	90.000000
2113.800576  	90.000000
2114.155848  	103.000000
2114.511151  	93.000000
2114.866483  	99.000000
2115.221845  	98.000000
2115.577237  	110.000000
2115.932658  	113.000000
2116.288110  	103.000000
2116.643591  	103.000000
2116.999102  	108.000000
2117.354642  	102.000000
2117.710212  	110.000000
2118.065812  	101.000000
2118.421442  	93.000000
2118.777102  	105.000000
2119.132791  	117.000000
2119.488510  	115.000000
2119.844259  	108.000000
2120.200037  	105.000000
2120.555846  	92.000000
2120.911684  	86.000000
2121.267552  	83.000000
2121.623449  	80.000000
2121.979377  	84.000000
2122.335334  	81.000000
2122.691320  	80.000000
2123.047337  	69.000000
2123.403383  	76.000000
2123.759459  	75.000000
2124.115565  	84.000000
2124.471701  	83.000000
2124.827866  	105.000000
2125.184061  	100.000000
2125.540286  	84.000000
2125.896541  	74.000000
2126.252825  	100.000000
2126.609139  	98.000000
2126.965483  	95.000000
2127.321857  	97.000000
2127.678260  	87.000000
2128.034693  	95.000000
2128.391156  	89.000000
2128.747648  	96.000000
2129.104171  	92.000000
2129.460723  	101.000000
2129.817305  	93.000000
2130.173916  	90.000000
2130.530558  	95.000000
2130.887229  	93.000000
2131.243930  	101.000000
2131.600660  	117.000000
2131.957421  	111.000000
2132.314211  	102.000000
2132.671031  	89.000000
2133.027880  	104.000000
2133.384760  	107.000000
2133.741669  	109.000000
2134.098608  	95.000000
2134.455577  	91.000000
2134.812575  	104.000000
2135.169603  	106.000000
2135.526661  	109.000000
2135.883749  	110.000000
2136.240866  	105.000000
2136.598013  	98.000000
2136.955190  	98.000000
2137.312397  	97.000000
2137.669633  	75.000000
2138.026899  	70.000000
2138.384195  	96.000000
2138.741521  	101.000000
2139.098876  	88.000000
2139.456261  	93.000000
2139.813676  	84.000000
2140.171121  	89.000000
2140.528595  	88.000000
2140.886100  	101.000000
2141.243633  	100.000000
2141.601197  	95.000000
2141.958791  	100.000000
2142.316414  	92.000000
2142.674067  	76.000000
2143.031749  	82.000000
2143.389462  	94.000000
2143.747204  	96.000000
2144.104976  	91.000000
2144.462777  	100.000000
2144.820609  	95.000000
2145.178470  	113.000000
2145.536361  	108.000000
2145.894282  	91.000000
2146.252232  	89.000000
2146.610212  	91.000000
2146.968222  	100.000000
2147.326262  	98.000000
2147.684331  	105.000000
2148.042431  	113.000000
2148.400559  	95.000000
2148.758718  	85.000000
2149.116907  	91.000000
2149.475125  	91.000000
2149.833373  	94.000000
2150.191650  	92.000000
2150.549958  	91.000000
2150.908295  	87.000000
2151.266662  	84.000000
2151.625059  	84.000000
2151.983485  	97.000000
2152.341941  	107.000000
2152.700427  	102.000000
2153.058943  	97.000000
2153.417488  	88.000000
2153.776064  	83.000000
2154.134668  	93.000000
2154.493303  	106.000000
2154.851968  	108.000000
2155.210662  	96.000000
2155.569386  	108.000000
2155.928139  	100.000000
2156.286923  	102.000000
2156.645736  	98.000000
2157.004579  	97.000000
2157.363452  	92.000000
2157.722354  	88.000000
2158.081286  	84.000000
2158.440248  	100.000000
2158.799240  	111.000000
2159.158261  	116.000000
2159.517313  	118.000000
2159.876394  	110.000000
2160.235504  	139.000000
2160.594645  	153.000000
2160.953815  	159.000000
2161.313015  	148.000000
2161.672245  	136.000000
2162.031504  	136.000000
2162.390793  	137.000000
2162.750112  	139.000000
2163.109461  	134.000000
2163.468839  	131.000000
2163.828247  	125.000000
2164.187685  	136.000000
2164.547153  	122.000000
2164.906650  	112.000000
2165.266178  	108.000000
2165.625735  	97.000000
2165.985321  	95.000000
2166.344938  	105.000000
2166.704584  	102.000000
2167.064260  	98.000000
2167.423966  	103.000000
2167.783701  	110.000000
2168.143466  	123.000000
2168.503261  	108.000000
2168.863086  	108.000000
2169.222940  	99.000000
2169.582824  	97.000000
2169.942738  	104.000000
2170.302682  	119.000000
2170.662655  	127.000000
2171.022659  	125.000000
2171.382691  	111.000000
2171.742754  	111.000000
2172.102847  	114.000000
2172.462969  	111.000000
2172.823121  	119.000000
2173.183302  	113.000000
2173.543514  	119.000000
2173.903755  	120.000000
2174.264026  	128.000000
2174.624326  	117.000000
2174.984657  	126.000000
2175.345017  	138.000000
2175.705407  	144.000000
2176.065827  	163.000000
2176.426276  	163.000000
2176.786755  	155.000000
2177.147264  	150.000000
2177.507803  	131.000000
2177.868371  	133.000000
2178.228969  	148.000000
2178.589597  	132.000000
2178.950255  	123.000000
2179.310942  	112.000000
2179.671659  	111.000000
2180.032406  	97.000000
2180.393183  	96.000000
2180.753989  	102.000000
2181.114825  	99.000000
2181.475691  	104.000000
2181.836587  	103.000000
2182.197512  	88.000000
2182.558468  	85.000000
2182.919452  	96.000000
2183.280467  	93.000000
2183.641511  	104.000000
2184.002586  	108.000000
2184.363689  	118.000000
2184.724823  	107.000000
2185.085986  	94.000000
2185.447180  	97.000000
2185.808402  	102.000000
2186.169655  	92.000000
2186.530937  	104.000000
2186.892249  	103.000000
2187.253591  	97.000000
2187.614963  	103.000000
2187.976364  	105.000000
2188.337795  	108.000000
2188.699256  	107.000000
2189.060747  	99.000000
2189.422267  	105.000000
2189.783817  	105.000000
2190.145397  	101.000000
2190.507007  	100.000000
2190.868646  	100.000000
2191.230315  	98.000000
2191.592014  	97.000000
2191.953743  	86.000000
2192.315501  	91.000000
2192.677289  	95.000000
2193.039107  	94.000000
2193.400954  	89.000000
2193.762832  	91.000000
2194.124739  	103.000000
2194.486676  	99.000000
2194.848642  	87.000000
2195.210638  	85.000000
2195.572664  	93.000000
2195.934720  	94.000000
2196.296806  	89.000000
2196.658921  	78.000000
2197.021066  	72.000000
2197.383241  	86.000000
2197.745445  	86.000000
2198.107680  	83.000000
2198.469944  	81.000000
2198.832238  	91.000000
2199.194561  	96.000000
2199.556914  	98.000000
2199.919297  	86.000000
2200.281710  	88.000000
2200.644153  	103.000000
2201.006625  	96.000000
2201.369127  	91.000000
2201.731659  	97.000000
2202.094220  	86.000000
2202.456811  	102.000000
2202.819432  	101.000000
2203.182083  	99.000000
2203.544764  	98.000000
2203.907474  	94.000000
2204.270214  	98.000000
2204.632984  	104.000000
2204.995783  	94.000000
2205.358612  	86.000000
2205.721471  	82.000000
2206.084360  	89.000000
2206.447278  	88.000000
2206.810227  	77.000000
2207.173205  	84.000000
2207.536212  	87.000000
2207.899250  	89.000000
2208.262317  	86.000000
2208.625414  	99.000000
2208.988541  	96.000000
2209.351697  	101.000000
2209.714883  	87.000000
2210.078099  	85.000000
2210.441345  	78.000000
2210.804620  	82.000000
2211.167925  	78.000000
2211.531260  	82.000000
2211.894625  	84.000000
2212.258019  	82.000000
2212.621443  	79.000000
2212.984897  	75.000000
2213.348381  	81.000000
2213.711894  	84.000000
2214.075438  	94.000000
2214.439010  	107.000000
2214.802613  	112.000000
2215.166245  	113.000000
2215.529908  	98.000000
2215.893599  	105.000000
2216.257321  	112.000000
2216.621072  	118.000000
2216.984853  	116.000000
2217.348664  	123.000000
2217.712505  	109.000000
2218.076375  	99.000000
2218.440275  	101.000000
2218.804205  	91.000000
2219.168165  	75.000000
2219.532154  	83.000000
2219.896173  	89.000000
2220.260222  	96.000000
2220.624301  	94.000000
2220.988409  	100.000000
2221.352547  	93.000000
2221.716715  	104.000000
2222.080912  	83.000000
2222.445140  	82.000000
2222.809397  	77.000000
2223.173683  	80.000000
2223.538000  	87.000000
2223.902346  	100.000000
2224.266722  	84.000000
2224.631128  	95.000000
2224.995563  	96.000000
2225.360029  	89.000000
2225.724524  	103.000000
2226.089048  	98.000000
2226.453603  	91.000000
2226.818187  	83.000000
2227.182801  	84.000000
2227.547445  	94.000000
2227.912118  	87.000000
2228.276822  	83.000000
2228.641554  	98.000000
2229.006317  	112.000000
2229.371110  	90.000000
2229.735932  	84.000000
2230.100784  	96.000000
2230.465665  	101.000000
2230.830577  	99.000000
2231.195518  	95.000000
2231.560489  	108.000000
2231.925490  	103.000000
2232.290520  	94.000000
2232.655580  	94.000000
2233.020670  	93.000000
2233.385790  	104.000000
2233.750939  	93.000000
2234.116118  	85.000000
2234.481327  	87.000000
2234.846566  	95.000000
2235.211834  	104.000000
2235.577132  	97.000000
2235.942460  	91.000000
2236.307818  	78.000000
2236.673205  	82.000000
2237.038622  	92.000000
2237.404069  	91.000000
2237.769545  	86.000000
2238.135052  	88.000000
2238.500588  	89.000000
2238.866154  	82.000000
2239.231749  	80.000000
2239.597375  	88.000000
2239.963030  	84.000000
2240.328714  	93.000000
2240.694429  	91.000000
2241.060173  	103.000000
2241.425947  	89.000000
2241.791751  	88.000000
2242.157584  	91.000000
2242.523448  	86.000000
2242.889341  	81.000000
2243.255263  	83.000000
2243.621216  	92.000000
2243.987198  	90.000000
2244.353210  	75.000000
2244.719252  	70.000000
2245.085323  	73.000000
2245.451425  	82.000000
2245.817555  	77.000000
2246.183716  	68.000000
2246.549907  	80.000000
2246.916127  	75.000000
2247.282377  	85.000000
2247.648656  	89.000000
2248.014966  	93.000000
2248.381305  	97.000000
2248.747674  	97.000000
2249.114072  	95.000000
2249.480501  	90.000000
2249.846959  	81.000000
2250.213447  	86.000000
2250.579964  	92.000000
2250.946512  	89.000000
2251.313089  	79.000000
2251.679696  	86.000000
2252.046332  	85.000000
2252.412999  	96.000000
2252.779695  	97.000000
2253.146421  	86.000000
2253.513176  	98.000000
2253.879961  	94.000000
2254.246777  	96.000000
2254.613621  	90.000000
2254.980496  	92.000000
2255.347400  	87.000000
2255.714334  	83.000000
2256.081298  	78.000000
2256.448291  	74.000000
2256.815315  	79.000000
2257.182368  	80.000000
2257.549450  	81.000000
2257.916563  	81.000000
2258.283705  	87.000000
2258.650877  	72.000000
2259.018079  	74.000000
2259.385310  	70.000000
2259.752571  	83.000000
2260.119862  	86.000000
2260.487183  	81.000000
2260.854534  	85.000000
2261.221914  	82.000000
2261.589324  	77.000000
2261.956763  	91.000000
2262.324233  	97.000000
2262.691732  	78.000000
2263.059261  	72.000000
2263.426819  	85.000000
2263.794408  	91.000000
2264.162026  	89.000000
2264.529674  	86.000000
2264.897351  	75.000000
2265.265059  	76.000000
2265.632796  	73.000000
2266.000562  	73.000000
2266.368359  	84.000000
2266.736185  	85.000000
2267.104041  	80.000000
2267.471927  	82.000000
2267.839843  	79.000000
2268.207788  	78.000000
2268.575763  	79.000000
2268.943768  	81.000000
2269.311802  	73.000000
2269.679867  	77.000000
2270.047961  	83.000000
2270.416084  	75.000000
2270.784238  	73.000000
2271.152421  	87.000000
2271.520634  	93.000000
2271.888877  	94.000000
2272.257149  	72.000000
2272.625451  	76.000000
2272.993783  	89.000000
2273.362145  	84.000000
2273.730536  	85.000000
2274.098957  	75.000000
2274.467408  	64.000000
2274.835889  	79.000000
2275.204399  	83.000000
2275.572939  	93.000000
2275.941509  	88.000000
2276.310109  	87.000000
2276.678738  	76.000000
2277.047397  	80.000000
2277.416086  	85.000000
2277.784805  	81.000000
2278.153553  	79.000000
2278.522331  	68.000000
2278.891139  	60.000000
2279.259976  	67.000000
2279.628844  	74.000000
2279.997741  	82.000000
2280.366667  	85.000000
2280.735624  	80.000000
2281.104610  	83.000000
2281.473626  	87.000000
2281.842672  	84.000000
2282.211747  	80.000000
2282.580853  	86.000000
2282.949988  	88.000000
2283.319152  	83.000000
2283.688347  	81.000000
2284.057571  	88.000000
2284.426825  	81.000000
2284.796108  	92.000000
2285.165422  	90.000000
2285.534765  	88.000000
2285.904138  	90.000000
2286.273540  	79.000000
2286.642973  	61.000000
2287.012435  	67.000000
2287.381927  	75.000000
2287.751448  	91.000000
2288.121000  	97.000000
2288.490581  	84.000000
2288.860192  	85.000000
2289.229832  	74.000000
2289.599502  	71.000000
2289.969202  	78.000000
2290.338932  	86.000000
2290.708692  	104.000000
2291.078481  	86.000000
2291.448300  	88.000000
2291.818149  	75.000000
2292.188027  	78.000000
2292.557935  	82.000000
2292.927873  	76.000000
2293.297841  	83.000000
2293.667838  	76.000000
2294.037866  	86.000000
2294.407923  	101.000000
2294.778009  	85.000000
2295.148126  	81.000000
2295.518272  	83.000000
2295.888448  	84.000000
2296.258653  	67.000000
2296.628889  	63.000000
2296.999154  	72.000000
2297.369449  	71.000000
2297.739773  	65.000000
2298.110128  	68.000000
2298.480512  	73.000000
2298.850925  	68.000000
2299.221369  	76.000000
2299.591842  	76.000000
2299.962345  	83.000000
2300.332878  	77.000000
2300.703441  	80.000000
2301.074033  	75.000000
2301.444655  	91.000000
2301.815306  	95.000000
2302.185988  	88.000000
2302.556699  	86.000000
2302.927440  	75.000000
2303.298211  	74.000000
2303.669011  	79.000000
2304.039841  	78.000000
2304.410701  	74.000000
2304.781591  	80.000000
2305.152510  	92.000000
2305.523459  	85.000000
2305.894438  	84.000000
2306.265447  	74.000000
2306.636485  	71.000000
2307.007553  	78.000000
2307.378651  	78.000000
2307.749779  	76.000000
2308.120936  	68.000000
2308.492123  	77.000000
2308.863340  	80.000000
2309.234586  	77.000000
2309.605863  	62.000000
2309.977169  	68.000000
2310.348504  	66.000000
2310.719870  	71.000000
2311.091265  	75.000000
2311.462690  	75.000000
2311.834145  	72.000000
2312.205629  	64.000000
2312.577143  	78.000000
2312.948687  	91.000000
2313.320261  	77.000000
2313.691864  	80.000000
2314.063497  	84.000000
2314.435160  	84.000000
2314.806853  	84.000000
2315.178575  	92.000000
2315.550327  	90.000000
2315.922109  	82.000000
2316.293921  	90.000000
2316.665762  	94.000000
2317.037633  	100.000000
2317.409534  	82.000000
2317.781464  	80.000000
2318.153425  	72.000000
2318.525415  	70.000000
2318.897434  	81.000000
2319.269484  	86.000000
2319.641563  	86.000000
2320.013672  	79.000000
2320.385811  	71.000000
2320.757979  	72.000000
2321.130177  	76.000000
2321.502405  	66.000000
2321.874663  	73.000000
2322.246950  	77.000000
2322.619267  	70.000000
2322.991614  	77.000000
2323.363991  	73.000000
2323.736397  	77.000000
2324.108833  	73.000000
2324.481299  	65.000000
2324.853795  	71.000000
2325.226320  	63.000000
2325.598875  	76.000000
2325.971460  	74.000000
2326.344074  	78.000000
2326.716719  	75.000000
2327.089393  	80.000000
2327.462096  	79.000000
2327.834830  	89.000000
2328.207593  	87.000000
2328.580386  	83.000000
2328.953209  	81.000000
2329.326061  	76.000000
2329.698943  	70.000000
2330.071855  	81.000000
2330.444797  	80.000000
2330.817768  	83.000000
2331.190769  	80.000000
2331.563800  	84.000000
2331.936861  	80.000000
2332.309951  	79.000000
2332.683071  	79.000000
2333.056221  	68.000000
2333.429400  	71.000000
2333.802610  	67.000000
2334.175849  	86.000000
2334.549117  	73.000000
2334.922416  	73.000000
2335.295744  	79.000000
2335.669102  	75.000000
2336.042490  	84.000000
2336.415907  	71.000000
2336.789354  	80.000000
2337.162831  	79.000000
2337.536338  	83.000000
2337.909874  	84.000000
2338.283441  	74.000000
2338.657036  	79.000000
2339.030662  	81.000000
2339.404317  	77.000000
2339.778002  	73.000000
2340.151717  	82.000000
2340.525462  	79.000000
2340.899236  	66.000000
2341.273040  	74.000000
2341.646874  	74.000000
2342.020737  	69.000000
2342.394631  	74.000000
2342.768554  	75.000000
2343.142506  	77.000000
2343.516489  	73.000000
2343.890501  	77.000000
2344.264543  	81.000000
2344.638615  	81.000000
2345.012716  	80.000000
2345.386847  	81.000000
2345.761008  	75.000000
2346.135199  	93.000000
2346.509419  	98.000000
2346.883669  	91.000000
2347.257949  	81.000000
2347.632258  	90.000000
2348.006598  	82.000000
2348.380967  	80.000000
2348.755366  	82.000000
2349.129794  	81.000000
2349.504252  	90.000000
2349.878740  	89.000000
2350.253258  	80.000000
2350.627806  	89.000000
2351.002383  	86.000000
2351.376990  	79.000000
2351.751626  	68.000000
2352.126293  	68.000000
2352.500989  	58.000000
2352.875715  	73.000000
2353.250470  	77.000000
2353.625256  	76.000000
2354.000071  	83.000000
2354.374916  	93.000000
2354.749790  	90.000000
2355.124694  	87.000000
2355.499628  	81.000000
2355.874592  	70.000000
2356.249586  	71.000000
2356.624609  	79.000000
2356.999662  	77.000000
2357.374745  	85.000000
2357.749857  	91.000000
2358.124999  	97.000000
2358.500171  	82.000000
2358.875373  	81.000000
2359.250604  	71.000000
2359.625865  	70.000000
2360.001156  	78.000000
2360.376477  	66.000000
2360.751827  	67.000000
2361.127207  	81.000000
2361.502617  	85.000000
2361.878057  	84.000000
2362.253526  	73.000000
2362.629025  	76.000000
2363.004554  	72.000000
2363.380112  	75.000000
2363.755700  	85.000000
2364.131318  	94.000000
2364.506966  	91.000000
2364.882644  	92.000000
2365.258351  	88.000000
2365.634088  	83.000000
2366.009854  	90.000000
2366.385651  	90.000000
2366.761477  	98.000000
2367.137333  	85.000000
2367.513218  	80.000000
2367.889133  	76.000000
2368.265079  	71.000000
2368.641053  	82.000000
2369.017058  	80.000000
2369.393092  	75.000000
2369.769156  	72.000000
2370.145250  	75.000000
2370.521373  	80.000000
2370.897527  	79.000000
2371.273709  	68.000000
2371.649922  	88.000000
2372.026165  	87.000000
2372.402437  	77.000000
2372.778739  	73.000000
2373.155070  	82.000000
2373.531432  	85.000000
2373.907823  	85.000000
2374.284243  	80.000000
2374.660694  	72.000000
2375.037174  	77.000000
2375.413684  	77.000000
2375.790224  	69.000000
2376.166794  	69.000000
2376.543393  	65.000000
2376.920022  	71.000000
2377.296680  	72.000000
2377.673369  	71.000000
2378.050087  	70.000000
2378.426835  	73.000000
2378.803613  	87.000000
2379.180420  	88.000000
2379.557257  	86.000000
2379.934124  	88.000000
2380.311021  	82.000000
2380.687947  	92.000000
2381.064903  	75.000000
2381.441889  	69.000000
2381.818904  	77.000000
2382.195949  	76.000000
2382.573024  	88.000000
2382.950129  	81.000000
2383.327264  	83.000000
2383.704428  	79.000000
2384.081622  	75.000000
2384.458845  	85.000000
2384.836099  	83.000000
2385.213382  	76.000000
2385.590695  	85.000000
2385.968037  	82.000000
2386.345410  	84.000000
2386.722812  	86.000000
2387.100244  	89.000000
2387.477705  	94.000000
2387.855196  	89.000000
2388.232717  	88.000000
2388.610268  	88.000000
2388.987849  	75.000000
2389.365459  	82.000000
2389.743099  	90.000000
2390.120769  	94.000000
2390.498468  	89.000000
2390.876197  	87.000000
2391.253956  	91.000000
2391.631745  	97.000000
2392.009563  	79.000000
2392.387411  	70.000000
2392.765289  	80.000000
2393.143196  	89.000000
2393.521134  	71.000000
2393.899101  	74.000000
2394.277097  	80.000000
2394.655124  	73.000000
2395.033180  	72.000000
2395.411266  	65.000000
2395.789382  	63.000000
2396.167527  	66.000000
2396.545702  	71.000000
2396.923907  	66.000000
2397.302142  	64.000000
2397.680406  	66.000000
2398.058700  	67.000000
2398.437024  	66.000000
2398.815378  	70.000000
2399.193761  	80.000000
2399.572174  	79.000000
2399.950617  	76.000000
2400.329089  	70.000000
2400.707591  	68.000000
2401.086123  	76.000000
2401.464685  	75.000000
2401.843276  	78.000000
2402.221898  	66.000000
2402.600548  	75.000000
2402.979229  	80.000000
2403.357939  	80.000000
2403.736680  	87.000000
2404.115449  	85.000000
2404.494249  	69.000000
2404.873078  	68.000000
2405.251937  	74.000000
2405.630826  	72.000000
2406.009744  	62.000000
2406.388693  	65.000000
2406.767671  	70.000000
2407.146678  	83.000000
2407.525716  	79.000000
2407.904783  	71.000000
2408.283880  	69.000000
2408.663006  	71.000000
2409.042163  	85.000000
2409.421349  	94.000000
2409.800565  	92.000000
2410.179810  	83.000000
2410.559085  	84.000000
2410.938391  	90.000000
2411.317725  	92.000000
2411.697090  	89.000000
2412.076484  	86.000000
2412.455908  	76.000000
2412.835362  	73.000000
2413.214845  	81.000000
2413.594358  	81.000000
2413.973901  	79.000000
2414.353474  	78.000000
2414.733076  	81.000000
2415.112708  	84.000000
2415.492370  	82.000000
2415.872061  	78.000000
2416.251783  	78.000000
2416.631534  	73.000000
2417.011314  	70.000000
2417.391125  	82.000000
2417.770965  	84.000000
2418.150835  	75.000000
2418.530735  	74.000000
2418.910664  	70.000000
2419.290623  	66.000000
2419.670612  	56.000000
2420.050631  	62.000000
2420.430679  	56.000000
2420.810757  	74.000000
2421.190865  	91.000000
2421.571002  	76.000000
2421.951170  	66.000000
